model_size,thinking,thinking_budget,puzzle_id,date,center_letter,all_letters,predicted_words,actual_words,correctly_predicted,missed_words,false_positives,num_predicted,num_actual,num_correct,difficulty_source,precision,recall,f1,car,puzzle_difficulty,fp_constraint_violations,fp_non_dictionary,difficulty_weighted_recall,length_4_recall,length_4_count,length_5_recall,length_5_count,length_6_recall,length_6_count,length_7+_recall,length_7+_count,predicted_prefix_diversity,actual_prefix_diversity,prefix_coverage,avg_word_length_found,avg_word_length_missed,avg_word_length_all,num_actual_pangrams,num_predicted_pangrams,num_correct_pangrams,pangram_recall
32b,True,16384,21059,20250722,h,"['b', 'c', 'e', 'h', 'i', 'o', 't']",['beech'],"['beech', 'biotech', 'boho', 'boohoo', 'booth', 'botch', 'both', 'chic', 'chichi', 'chit', 'choice', 'coho', 'echo', 'echoic', 'etch', 'ethic', 'hectic', 'hitch', 'hobbit', 'hobo', 'hooch', 'hoot', 'hottie', 'itch', 'tech', 'techie', 'teeth', 'teethe', 'thee', 'tithe', 'tooth']",['beech'],"['biotech', 'boho', 'boohoo', 'booth', 'botch', 'both', 'chic', 'chichi', 'chit', 'choice', 'coho', 'echo', 'echoic', 'etch', 'ethic', 'hectic', 'hitch', 'hobbit', 'hobo', 'hooch', 'hoot', 'hottie', 'itch', 'tech', 'techie', 'teeth', 'teethe', 'thee', 'tithe', 'tooth']",[],1,31,1,user_data,1.0,0.03225806451612903,0.0625,1.0,medium,0,0,0.033151473819807535,0.0,12.0,0.1111111111111111,9.0,0.0,9.0,0.0,1.0,1.0,15,0.06666666666666667,5.0,4.966666666666667,4.967741935483871,1,0,0,0.0
32b,True,16384,15035,20250723,c,"['c', 'd', 'e', 'i', 't', 'u', 'v']","['civic', 'cited']","['cede', 'ceded', 'cite', 'cited', 'civet', 'civic', 'cued', 'cute', 'cutie', 'deceit', 'deceive', 'deceived', 'decide', 'decided', 'deduce', 'deduced', 'deduct', 'deducted', 'deductive', 'deice', 'deiced', 'deicide', 'detect', 'detected', 'detective', 'deuce', 'device', 'dice', 'diced', 'dietetic', 'duct', 'ducted', 'edict', 'educe', 'educed', 'eidetic', 'evict', 'evicted', 'evictee', 'iced', 'vice']","['cited', 'civic']","['cede', 'ceded', 'cite', 'civet', 'cued', 'cute', 'cutie', 'deceit', 'deceive', 'deceived', 'decide', 'decided', 'deduce', 'deduced', 'deduct', 'deducted', 'deductive', 'deice', 'deiced', 'deicide', 'detect', 'detected', 'detective', 'deuce', 'device', 'dice', 'diced', 'dietetic', 'duct', 'ducted', 'edict', 'educe', 'educed', 'eidetic', 'evict', 'evicted', 'evictee', 'iced', 'vice']",[],2,41,2,user_data,1.0,0.04878048780487805,0.09302325581395349,1.0,medium,0,0,0.028382640036041438,0.0,8.0,0.18181818181818182,11.0,0.0,9.0,0.0,13.0,1.0,11,0.09090909090909091,5.0,5.897435897435898,5.853658536585366,1,0,0,0.0
32b,True,16384,27211,20250724,l,"['a', 'b', 'f', 'i', 'l', 'n', 'y']","['ally', 'allay', 'bally', 'filly', 'lily', 'ball', 'flay', 'flail', 'flan', 'banal', 'banally', 'alibi', 'liana', 'flab', 'flabby', 'ably', 'blab', 'blain', 'bail', 'flyby', 'flib']","['ably', 'affably', 'alfalfa', 'alibi', 'allay', 'ally', 'anal', 'anally', 'annal', 'bail', 'bailiff', 'ball', 'banal', 'banally', 'bialy', 'bilabial', 'bill', 'billy', 'blab', 'blabby', 'blin', 'blini', 'fail', 'fall', 'fallibly', 'filial', 'filially', 'fill', 'filly', 'final', 'finally', 'finial', 'flab', 'flabby', 'flail', 'flan', 'flay', 'flyby', 'illy', 'infallibly', 'infill', 'inlay', 'labia', 'labial', 'lain', 'lanai', 'lily', 'nail']","['ably', 'alibi', 'allay', 'ally', 'bail', 'ball', 'banal', 'banally', 'blab', 'filly', 'flab', 'flabby', 'flail', 'flan', 'flay', 'flyby', 'lily']","['affably', 'alfalfa', 'anal', 'anally', 'annal', 'bailiff', 'bialy', 'bilabial', 'bill', 'billy', 'blabby', 'blin', 'blini', 'fail', 'fall', 'fallibly', 'filial', 'filially', 'fill', 'final', 'finally', 'finial', 'illy', 'infallibly', 'infill', 'inlay', 'labia', 'labial', 'lain', 'lanai', 'nail']","['bally', 'blain', 'flib', 'liana']",21,48,17,user_data,0.8095238095238095,0.3541666666666667,0.4927536231884058,1.0,medium,0,4,0.2603223006210074,0.5,18.0,0.42857142857142855,14.0,0.14285714285714285,7.0,0.1111111111111111,9.0,7.0,15,0.4666666666666667,4.647058823529412,5.612903225806452,5.270833333333333,1,0,0,0.0
32b,True,16384,22532,20250725,m,"['a', 'i', 'm', 'n', 'o', 't', 'v']","['motion', 'vomit', 'mint', 'atom', 'amino', 'moon', 'moot', 'mono', 'mano', 'manta', 'mani', 'mania', 'moan', 'moat', 'moto', 'tomato', 'mini', 'monition', 'mammon', 'mamma', 'mama', 'ammon']","['amino', 'ammo', 'ammonia', 'amnio', 'anima', 'animation', 'atom', 'imam', 'imitation', 'intimation', 'maim', 'main', 'maintain', 'mama', 'mamma', 'mammon', 'mania', 'manna', 'manta', 'mini', 'minim', 'minima', 'minion', 'minivan', 'mint', 'mitt', 'moan', 'moat', 'momma', 'mono', 'monomania', 'moon', 'moot', 'motion', 'motivation', 'motto', 'nomination', 'omit', 'ottoman', 'tatami', 'tomato', 'tomtit', 'vitamin', 'vomit']","['amino', 'atom', 'mama', 'mamma', 'mammon', 'mania', 'manta', 'mini', 'mint', 'moan', 'moat', 'mono', 'moon', 'moot', 'motion', 'tomato', 'vomit']","['ammo', 'ammonia', 'amnio', 'anima', 'animation', 'imam', 'imitation', 'intimation', 'maim', 'main', 'maintain', 'manna', 'minim', 'minima', 'minion', 'minivan', 'mitt', 'momma', 'monomania', 'motivation', 'motto', 'nomination', 'omit', 'ottoman', 'tatami', 'tomtit', 'vitamin']","['ammon', 'mani', 'mano', 'monition', 'moto']",22,44,17,user_data,0.7727272727272727,0.38636363636363635,0.515151515151515,1.0,medium,0,5,0.2866295950002461,0.6,15.0,0.45454545454545453,11.0,0.42857142857142855,7.0,0.0,11.0,7.0,15,0.4666666666666667,4.647058823529412,6.333333333333333,5.681818181818182,1,0,0,0.0
32b,True,16384,22353,20250726,l,"['c', 'd', 'e', 'l', 'n', 'o', 'w']","['cold', 'clod', 'clown', 'clow']","['cell', 'celled', 'cello', 'clod', 'clone', 'cloned', 'clown', 'clowned', 'coddle', 'coddled', 'cold', 'colleen', 'colon', 'colonel', 'condole', 'condoled', 'condolence', 'cool', 'cooldown', 'cooled', 'cowl', 'dell', 'dole', 'doled', 'doll', 'dolled', 'doodle', 'doodled', 'dowel', 'dwell', 'dwelled', 'lede', 'lend', 'lewd', 'loco', 'locoweed', 'lode', 'loll', 'lolled', 'lone', 'loon', 'lowdown', 'lowed', 'needle', 'needled', 'newel', 'noel', 'noodle', 'noodled', 'olden', 'oleo', 'weld', 'welded', 'well', 'welled', 'wool', 'woolen']","['clod', 'clown', 'cold']","['cell', 'celled', 'cello', 'clone', 'cloned', 'clowned', 'coddle', 'coddled', 'colleen', 'colon', 'colonel', 'condole', 'condoled', 'condolence', 'cool', 'cooldown', 'cooled', 'cowl', 'dell', 'dole', 'doled', 'doll', 'dolled', 'doodle', 'doodled', 'dowel', 'dwell', 'dwelled', 'lede', 'lend', 'lewd', 'loco', 'locoweed', 'lode', 'loll', 'lolled', 'lone', 'loon', 'lowdown', 'lowed', 'needle', 'needled', 'newel', 'noel', 'noodle', 'noodled', 'olden', 'oleo', 'weld', 'welded', 'well', 'welled', 'wool', 'woolen']",['clow'],4,57,3,user_data,0.75,0.05263157894736842,0.09836065573770492,1.0,hard,0,1,0.01703819395144115,0.09523809523809523,21.0,0.1,10.0,0.0,12.0,0.0,14.0,2.0,13,0.15384615384615385,4.333333333333333,5.5,5.43859649122807,1,0,0,0.0
32b,True,16384,9345,20250727,c,"['a', 'c', 'g', 'i', 'n', 't', 'v']","['cant', 'cantata', 'cacti', 'civic', 'vatic', 'vacant', 'caving', 'canting', 'cagin']","['acacia', 'acai', 'acing', 'acting', 'activating', 'antic', 'attic', 'cacti', 'caging', 'cancan', 'caning', 'canna', 'canning', 'cant', 'cantata', 'cantina', 'cava', 'caving', 'citing', 'civic', 'gigantic', 'icing', 'inactivating', 'incant', 'incanting', 'inciting', 'intact', 'niacin', 'tacit', 'tact', 'tactic', 'tactician', 'tannic', 'tinct', 'titanic', 'vacant', 'vacating', 'vaccinating']","['cacti', 'cant', 'cantata', 'caving', 'civic', 'vacant']","['acacia', 'acai', 'acing', 'acting', 'activating', 'antic', 'attic', 'caging', 'cancan', 'caning', 'canna', 'canning', 'cantina', 'cava', 'citing', 'gigantic', 'icing', 'inactivating', 'incant', 'incanting', 'inciting', 'intact', 'niacin', 'tacit', 'tact', 'tactic', 'tactician', 'tannic', 'tinct', 'titanic', 'vacating', 'vaccinating']","['cagin', 'canting', 'vatic']",9,38,6,user_data,0.6666666666666666,0.15789473684210525,0.25531914893617025,1.0,medium,0,3,0.15822128960389625,0.25,4.0,0.2222222222222222,9.0,0.15384615384615385,13.0,0.08333333333333333,12.0,3.0,12,0.25,5.5,6.53125,6.368421052631579,4,0,0,0.0
32b,True,16384,22856,20250728,n,"['a', 'k', 'm', 'n', 'o', 'r', 'w']","['moon', 'mown', 'morn', 'monk', 'wonk', 'worn']","['anon', 'anorak', 'know', 'known', 'koan', 'krona', 'kronor', 'mammon', 'manna', 'manor', 'maroon', 'moan', 'monk', 'mono', 'moon', 'morn', 'moron', 'mown', 'naan', 'nana', 'narrow', 'nonwork', 'nook', 'noon', 'norm', 'rank', 'roan', 'rowan', 'wanna', 'warn', 'woman', 'wonk', 'workman', 'workwoman', 'worn']","['monk', 'moon', 'morn', 'mown', 'wonk', 'worn']","['anon', 'anorak', 'know', 'known', 'koan', 'krona', 'kronor', 'mammon', 'manna', 'manor', 'maroon', 'moan', 'mono', 'moron', 'naan', 'nana', 'narrow', 'nonwork', 'nook', 'noon', 'norm', 'rank', 'roan', 'rowan', 'wanna', 'warn', 'woman', 'workman', 'workwoman']",[],6,35,6,user_data,1.0,0.17142857142857143,0.2926829268292683,1.0,medium,0,0,0.07249571008013096,0.3157894736842105,19.0,0.0,8.0,0.0,5.0,0.0,3.0,2.0,12,0.16666666666666666,4.0,5.0,4.828571428571428,2,0,0,0.0
32b,True,16384,22296,20250729,u,"['a', 'c', 'h', 'l', 'n', 't', 'u']","['aunt', 'cult', 'hutch', 'lunch', 'hunch', 'tuna', 'uncut', 'hula']","['actual', 'annual', 'annul', 'aunt', 'cannula', 'caul', 'clutch', 'cull', 'cult', 'haul', 'haunch', 'haunt', 'hula', 'hull', 'hunch', 'hunt', 'hutch', 'lacuna', 'launch', 'luau', 'lull', 'lulu', 'luna', 'lunch', 'lunula', 'null', 'nuthatch', 'tactual', 'taunt', 'taut', 'tuna', 'tutu', 'ulna', 'unclutch', 'uncut', 'unlatch']","['aunt', 'cult', 'hula', 'hunch', 'hutch', 'lunch', 'tuna', 'uncut']","['actual', 'annual', 'annul', 'cannula', 'caul', 'clutch', 'cull', 'haul', 'haunch', 'haunt', 'hull', 'hunt', 'lacuna', 'launch', 'luau', 'lull', 'lulu', 'luna', 'lunula', 'null', 'nuthatch', 'tactual', 'taunt', 'taut', 'tutu', 'ulna', 'unclutch', 'unlatch']",[],8,36,8,user_data,1.0,0.2222222222222222,0.3636363636363636,1.0,medium,0,0,0.1256146490090199,0.23529411764705882,17.0,0.5714285714285714,7.0,0.0,7.0,0.0,5.0,6.0,15,0.4,4.5,5.214285714285714,5.055555555555555,1,0,0,0.0
4b,False,16384,15134,20250602,o,"['c', 'e', 'i', 'l', 'm', 'o', 'p']",[],"['cello', 'clomp', 'clop', 'cocci', 'coil', 'colic', 'collie', 'come', 'comic', 'comp', 'compel', 'compile', 'cool', 'coop', 'cope', 'elope', 'limo', 'lipo', 'loci', 'loco', 'loll', 'lollipop', 'lollop', 'loom', 'loop', 'lope', 'memo', 'mimeo', 'moil', 'mole', 'moll', 'mope', 'oleic', 'oleo', 'olio', 'ollie', 'people', 'piccolo', 'plop', 'poem', 'pole', 'polemic', 'police', 'polio', 'poll', 'polo', 'pome', 'pomelo', 'pommel', 'pomp', 'pompom', 'pool', 'poop', 'pope']",[],"['cello', 'clomp', 'clop', 'cocci', 'coil', 'colic', 'collie', 'come', 'comic', 'comp', 'compel', 'compile', 'cool', 'coop', 'cope', 'elope', 'limo', 'lipo', 'loci', 'loco', 'loll', 'lollipop', 'lollop', 'loom', 'loop', 'lope', 'memo', 'mimeo', 'moil', 'mole', 'moll', 'mope', 'oleic', 'oleo', 'olio', 'ollie', 'people', 'piccolo', 'plop', 'poem', 'pole', 'polemic', 'police', 'polio', 'poll', 'polo', 'pome', 'pomelo', 'pommel', 'pomp', 'pompom', 'pool', 'poop', 'pope']",[],0,54,0,user_data,0.0,0.0,0.0,1.0,hard,0,0,0.0,0.0,32.0,0.0,10.0,0.0,8.0,0.0,4.0,0.0,14,0.0,,4.722222222222222,4.722222222222222,2,0,0,0.0
4b,False,16384,9692,20250603,u,"['a', 'g', 'i', 'l', 'm', 'n', 'u']","['augu', 'gull', 'mugu', 'gunn', 'gunu', 'guna']","['allium', 'alum', 'alumina', 'aluminum', 'alumna', 'alumni', 'annual', 'annul', 'annuli', 'annulling', 'gallium', 'gauging', 'glug', 'glugging', 'gluing', 'glum', 'gulag', 'gull', 'gulling', 'gumming', 'gunman', 'gunning', 'iguana', 'ilium', 'linguini', 'luau', 'lugging', 'luging', 'lull', 'lulling', 'lulu', 'luna', 'lung', 'lunging', 'lunula', 'magnum', 'manual', 'maul', 'mauling', 'minimum', 'mugging', 'mull', 'mulligan', 'mulling', 'mung', 'muumuu', 'null', 'ulna', 'umami', 'unilingual', 'unman', 'unmanning']",['gull'],"['allium', 'alum', 'alumina', 'aluminum', 'alumna', 'alumni', 'annual', 'annul', 'annuli', 'annulling', 'gallium', 'gauging', 'glug', 'glugging', 'gluing', 'glum', 'gulag', 'gulling', 'gumming', 'gunman', 'gunning', 'iguana', 'ilium', 'linguini', 'luau', 'lugging', 'luging', 'lull', 'lulling', 'lulu', 'luna', 'lung', 'lunging', 'lunula', 'magnum', 'manual', 'maul', 'mauling', 'minimum', 'mugging', 'mull', 'mulligan', 'mulling', 'mung', 'muumuu', 'null', 'ulna', 'umami', 'unilingual', 'unman', 'unmanning']","['augu', 'guna', 'gunn', 'gunu', 'mugu']",6,52,1,user_data,0.16666666666666666,0.019230769230769232,0.034482758620689655,1.0,hard,0,5,0.006212842344493669,0.07142857142857142,14.0,0.0,5.0,0.0,13.0,0.0,20.0,3.0,16,0.1875,4.0,6.0,5.961538461538462,2,0,0,0.0
4b,False,16384,20613,20250604,t,"['a', 'd', 'e', 'h', 'l', 't', 'y']","['adty', 'adtyl', 'adtyle', 'ahty', 'ahtyl', 'ahtyle', 'ahyt', 'aldhyt', 'aldhyte', 'alte', 'alted', 'alty', 'altye', 'altey']","['athlete', 'data', 'date', 'dated', 'dealt', 'death', 'deathly', 'delete', 'deleted', 'delt', 'delta', 'elate', 'elated', 'elatedly', 'ethyl', 'eyelet', 'eyeteeth', 'halt', 'halted', 'hate', 'hated', 'hath', 'hatha', 'hatted', 'health', 'healthy', 'heat', 'heated', 'heatedly', 'heath', 'late', 'lately', 'lath', 'lathe', 'lathed', 'latte', 'layette', 'lethal', 'lethally', 'tale', 'tall', 'tally', 'tatted', 'tattle', 'tattled', 'tattletale', 'tatty', 'teal', 'teat', 'teddy', 'teed', 'teeth', 'teethe', 'teethed', 'telehealth', 'tell', 'telltale', 'that', 'thee', 'theta', 'they']",[],"['athlete', 'data', 'date', 'dated', 'dealt', 'death', 'deathly', 'delete', 'deleted', 'delt', 'delta', 'elate', 'elated', 'elatedly', 'ethyl', 'eyelet', 'eyeteeth', 'halt', 'halted', 'hate', 'hated', 'hath', 'hatha', 'hatted', 'health', 'healthy', 'heat', 'heated', 'heatedly', 'heath', 'late', 'lately', 'lath', 'lathe', 'lathed', 'latte', 'layette', 'lethal', 'lethally', 'tale', 'tall', 'tally', 'tatted', 'tattle', 'tattled', 'tattletale', 'tatty', 'teal', 'teat', 'teddy', 'teed', 'teeth', 'teethe', 'teethed', 'telehealth', 'tell', 'telltale', 'that', 'thee', 'theta', 'they']","['adty', 'adtyl', 'adtyle', 'ahty', 'ahtyl', 'ahtyle', 'ahyt', 'aldhyt', 'aldhyte', 'alte', 'alted', 'altey', 'alty', 'altye']",14,61,0,user_data,0.0,0.0,0.0,1.0,hard,0,14,0.0,0.0,18.0,0.0,16.0,0.0,13.0,0.0,14.0,3.0,13,0.23076923076923078,,5.557377049180328,5.557377049180328,2,1,0,0.0
4b,False,16384,15403,20250605,r,"['a', 'c', 'l', 'o', 'r', 't', 'u']","['arco', 'arcool']","['accrual', 'actor', 'actuator', 'allocator', 'altar', 'aorta', 'aortal', 'arco', 'attar', 'attract', 'attractor', 'aura', 'aural', 'aurora', 'auroral', 'autocrat', 'calculator', 'carat', 'carol', 'carrot', 'cart', 'cataract', 'collar', 'color', 'coloratura', 'coral', 'corolla', 'corral', 'court', 'croc', 'cultural', 'curacao', 'curator', 'curl', 'curt', 'locator', 'occur', 'ocular', 'oracular', 'oral', 'orator', 'orca', 'outro', 'ratatat', 'roar', 'rococo', 'roll', 'rollout', 'root', 'rotator', 'rotor', 'rout', 'rural', 'taro', 'tarot', 'tart', 'tartar', 'toro', 'tort', 'torta', 'tour', 'tract', 'tractor', 'troll', 'trot', 'trout', 'tutor', 'ultra']",['arco'],"['accrual', 'actor', 'actuator', 'allocator', 'altar', 'aorta', 'aortal', 'attar', 'attract', 'attractor', 'aura', 'aural', 'aurora', 'auroral', 'autocrat', 'calculator', 'carat', 'carol', 'carrot', 'cart', 'cataract', 'collar', 'color', 'coloratura', 'coral', 'corolla', 'corral', 'court', 'croc', 'cultural', 'curacao', 'curator', 'curl', 'curt', 'locator', 'occur', 'ocular', 'oracular', 'oral', 'orator', 'orca', 'outro', 'ratatat', 'roar', 'rococo', 'roll', 'rollout', 'root', 'rotator', 'rotor', 'rout', 'rural', 'taro', 'tarot', 'tart', 'tartar', 'toro', 'tort', 'torta', 'tour', 'tract', 'tractor', 'troll', 'trot', 'trout', 'tutor', 'ultra']",['arcool'],2,68,1,user_data,0.5,0.014705882352941176,0.028571428571428574,1.0,hard,0,1,0.02445546365926544,0.05555555555555555,18.0,0.0,21.0,0.0,9.0,0.0,20.0,1.0,22,0.045454545454545456,4.0,5.701492537313433,5.676470588235294,2,0,0,0.0
4b,False,16384,18647,20250606,w,"['a', 'g', 'i', 'l', 'n', 'o', 'w']",['wagon'],"['aglow', 'allow', 'allowing', 'awing', 'awning', 'glow', 'glowing', 'gnaw', 'gnawing', 'gown', 'gowning', 'lawn', 'lowing', 'owing', 'owning', 'wagging', 'waggling', 'waging', 'wagon', 'wail', 'wailing', 'wall', 'walling', 'wallow', 'wallowing', 'wangling', 'waning', 'wanna', 'wigging', 'wiggling', 'wigwag', 'wigwagging', 'will', 'willing', 'willow', 'wing', 'winging', 'wining', 'winning', 'winnow', 'winnowing', 'wino', 'wooing', 'wool', 'wowing']",['wagon'],"['aglow', 'allow', 'allowing', 'awing', 'awning', 'glow', 'glowing', 'gnaw', 'gnawing', 'gown', 'gowning', 'lawn', 'lowing', 'owing', 'owning', 'wagging', 'waggling', 'waging', 'wail', 'wailing', 'wall', 'walling', 'wallow', 'wallowing', 'wangling', 'waning', 'wanna', 'wigging', 'wiggling', 'wigwag', 'wigwagging', 'will', 'willing', 'willow', 'wing', 'winging', 'wining', 'winning', 'winnow', 'winnowing', 'wino', 'wooing', 'wool', 'wowing']",[],1,45,1,user_data,1.0,0.022222222222222223,0.04347826086956522,1.0,medium,0,0,0.04228257133035407,0.0,10.0,0.16666666666666666,6.0,0.0,12.0,0.0,17.0,1.0,12,0.08333333333333333,5.0,6.068181818181818,6.044444444444444,2,0,0,0.0
4b,False,16384,22846,20250607,c,"['a', 'c', 'e', 'f', 'i', 'l', 't']","['cate', 'celt', 'cief', 'ciel', 'cile', 'cilet']","['acacia', 'acai', 'acetal', 'acetate', 'acetic', 'affect', 'afflict', 'attic', 'cacti', 'cafe', 'calcite', 'calf', 'call', 'calla', 'catcall', 'cattail', 'cattle', 'celiac', 'cell', 'celli', 'cilia', 'cite', 'cleat', 'clef', 'cleft', 'cliff', 'eclat', 'eclectic', 'efface', 'effect', 'elect', 'electee', 'elicit', 'face', 'facelift', 'facet', 'facial', 'facile', 'facilitate', 'fact', 'fecal', 'fleece', 'icefall', 'icicle', 'iliac', 'illicit', 'italic', 'lace', 'lactate', 'lacteal', 'lactic', 'laic', 'laical', 'lattice', 'lice', 'licit', 'lilac', 'tacet', 'tacit', 'tact', 'tactic', 'tactical', 'tactile', 'talc']",[],"['acacia', 'acai', 'acetal', 'acetate', 'acetic', 'affect', 'afflict', 'attic', 'cacti', 'cafe', 'calcite', 'calf', 'call', 'calla', 'catcall', 'cattail', 'cattle', 'celiac', 'cell', 'celli', 'cilia', 'cite', 'cleat', 'clef', 'cleft', 'cliff', 'eclat', 'eclectic', 'efface', 'effect', 'elect', 'electee', 'elicit', 'face', 'facelift', 'facet', 'facial', 'facile', 'facilitate', 'fact', 'fecal', 'fleece', 'icefall', 'icicle', 'iliac', 'illicit', 'italic', 'lace', 'lactate', 'lacteal', 'lactic', 'laic', 'laical', 'lattice', 'lice', 'licit', 'lilac', 'tacet', 'tacit', 'tact', 'tactic', 'tactical', 'tactile', 'talc']","['cate', 'celt', 'cief', 'ciel', 'cile', 'cilet']",6,64,0,user_data,0.0,0.0,0.0,1.0,hard,0,6,0.0,0.0,14.0,0.0,17.0,0.0,17.0,0.0,16.0,3.0,19,0.15789473684210525,,5.640625,5.640625,2,0,0,0.0
4b,False,16384,20796,20250608,o,"['a', 'd', 'i', 'n', 'o', 'p', 't']",['adopt'],"['adaptation', 'addition', 'adopt', 'adoption', 'anion', 'annatto', 'annotation', 'anoint', 'anon', 'appoint', 'atop', 'dino', 'ditto', 'dodo', 'donation', 'doodad', 'idiot', 'initiation', 'into', 'intonation', 'iota', 'nation', 'nonpaid', 'noon', 'notation', 'notion', 'onion', 'onto', 'opinion', 'opioid', 'option', 'patio', 'piano', 'pinion', 'pinot', 'pinpoint', 'pinto', 'piton', 'podia', 'point', 'pond', 'pontoon', 'poop', 'poppa', 'potato', 'potion', 'tattoo', 'tiptop', 'toad', 'toon', 'toot']",['adopt'],"['adaptation', 'addition', 'adoption', 'anion', 'annatto', 'annotation', 'anoint', 'anon', 'appoint', 'atop', 'dino', 'ditto', 'dodo', 'donation', 'doodad', 'idiot', 'initiation', 'into', 'intonation', 'iota', 'nation', 'nonpaid', 'noon', 'notation', 'notion', 'onion', 'onto', 'opinion', 'opioid', 'option', 'patio', 'piano', 'pinion', 'pinot', 'pinpoint', 'pinto', 'piton', 'podia', 'point', 'pond', 'pontoon', 'poop', 'poppa', 'potato', 'potion', 'tattoo', 'tiptop', 'toad', 'toon', 'toot']",[],1,51,1,user_data,1.0,0.0196078431372549,0.038461538461538464,1.0,hard,0,0,0.00943583631307112,0.0,13.0,0.07692307692307693,13.0,0.0,11.0,0.0,14.0,1.0,19,0.05263157894736842,5.0,5.86,5.8431372549019605,2,0,0,0.0
